ID,F2.3.1,F2.3.2,F2.3.3,F2.3.4,F2.3.5,F2.3.6,F2.3.7,F2.3.8,F2.3.9,F2.3.10,F2.3.11,F2.3.12,F2.3.13,F2.3.14,F2.3.15,F2.3.16,F2.3.17,F2.3.18,F2.3.19,F2.3.20,F2.3.21,F2.3.22,F2.3.23,F2.3.24
111452313893,23.0,10.0,13.0,10.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111452316110,34.5,12.0,22.5,12.0,0.0,0.0,0.0,15.5,5.0,0.0,1.0,1.0,34.5,12.0,22.5,12.0,0.0,0.0,0.0,15.5,5.0,0.0,1.0,1.0
111452413194,13.666666666666666,4.666666666666667,9.0,4.666666666666667,0.0,0.0,0.0,6.0,2.0,0.3333333333333333,0.6666666666666666,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,0.0
111452413997,11.0,3.0,8.0,2.5,0.0,0.5,0.0,3.0,2.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
111452513099,20.0,9.0,11.0,4.0,3.0,2.0,0.0,7.0,3.0,1.0,0.0,0.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,0.0
111452513312,27.0,2.0,25.0,2.0,0.0,0.0,0.0,18.0,7.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
111452613211,62.0,25.0,37.0,25.0,0.0,0.0,0.0,23.0,10.0,0.0,2.0,2.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
111452713518,34.0,8.0,26.0,5.0,2.0,1.0,0.0,18.0,4.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
111452716317,10.823529411764707,4.411764705882353,6.411764705882353,4.411764705882353,0.0,0.0,0.0,3.176470588235294,1.7058823529411764,0.058823529411764705,1.2941176470588236,0.17647058823529413,61.333333333333336,25.0,36.333333333333336,25.0,0.0,0.0,0.0,18.0,9.666666666666666,0.3333333333333333,7.333333333333333,1.0
111452813694,37.0,11.0,26.0,10.0,0.0,1.0,0.0,9.0,8.0,2.0,4.0,3.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
111452913317,59.0,29.0,30.0,29.0,0.0,0.0,0.0,22.0,6.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
111453013996,40.0,5.0,35.0,5.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,0.0,40.0,5.0,35.0,5.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,0.0
111453016191,11.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
111453113294,90.0,42.0,48.0,11.0,7.0,20.0,4.0,30.0,14.0,2.0,1.0,1.0,90.0,42.0,48.0,11.0,7.0,20.0,4.0,30.0,14.0,2.0,1.0,1.0
111453213510,50.333333333333336,26.333333333333332,24.0,7.666666666666667,3.6666666666666665,15.0,0.0,12.0,8.333333333333334,1.0,1.6666666666666667,1.0,75.5,39.5,36.0,11.5,5.5,22.5,0.0,18.0,12.5,1.5,2.5,1.5
111453313096,30.0,9.0,21.0,7.0,1.0,0.0,1.0,13.0,4.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA,NA
111453313292,21.0,5.0,16.0,5.0,0.0,0.0,0.0,9.0,6.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111453313514,12.0,3.0,9.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111453313697,12.5,5.0,7.5,4.0,0.0,1.0,0.0,4.0,1.5,1.0,0.5,0.5,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
111453313891,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA
111453313917,13.0,2.5,10.5,2.5,0.0,0.0,0.0,8.0,2.5,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
111453316117,59.0,30.0,29.0,4.0,6.0,3.0,17.0,19.0,9.0,1.0,0.0,0.0,59.0,30.0,29.0,4.0,6.0,3.0,17.0,19.0,9.0,1.0,0.0,0.0
111453316193,19.0,3.0,16.0,2.0,1.0,0.0,0.0,7.0,8.0,1.0,0.0,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.0
111453513499,14.5,3.0,11.5,3.0,0.0,0.0,0.0,7.0,3.0,0.5,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,0.0
111453516116,10.5,3.5,7.0,3.5,0.0,0.0,0.0,3.5,2.5,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111453613914,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
111453713019,9.0,3.0,6.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
111453713595,15.5,0.5,15.0,0.5,0.0,0.0,0.0,9.0,4.5,0.0,1.5,0.0,31.0,1.0,30.0,1.0,0.0,0.0,0.0,18.0,9.0,0.0,3.0,0.0
111453713617,20.0,12.0,8.0,9.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,1.0,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,0.0,NA
111453713715,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,NA,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,NA,0.0,NA
111453813297,24.0,11.0,13.0,9.0,2.0,0.0,0.0,9.333333333333334,2.6666666666666665,0.0,1.0,0.0,72.0,33.0,39.0,27.0,6.0,0.0,0.0,28.0,8.0,0.0,3.0,0.0
111453813696,10.666666666666666,4.0,6.666666666666667,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.6666666666666666,4.0,1.0,0.3333333333333333,1.0,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111453816919,16.0,4.0,12.0,4.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
111453913010,13.0,4.5,8.5,4.5,0.0,0.0,0.0,5.5,3.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
111453913291,21.444444444444443,4.888888888888889,16.555555555555557,4.222222222222222,0.4444444444444444,0.0,0.2222222222222222,9.11111111111111,5.666666666666667,0.2222222222222222,1.2222222222222223,0.3333333333333333,64.33333333333333,14.666666666666666,49.666666666666664,12.666666666666666,1.3333333333333333,0.0,0.6666666666666666,27.333333333333332,17.0,0.6666666666666666,3.6666666666666665,1.0
111453913517,20.0,7.0,13.0,5.0,2.0,0.0,0.0,6.0,3.6666666666666665,1.3333333333333333,1.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA
111453913812,6.95,2.7,4.25,2.65,0.05,0.0,0.0,2.05,0.95,0.05,1.1,0.1,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA
111454013013,55.0,38.0,17.0,17.0,8.5,7.0,5.5,11.0,3.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111454013017,30.0,12.0,18.0,12.0,0.0,0.0,0.0,11.0,4.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
111454013490,28.0,9.0,19.0,8.0,1.0,0.0,0.0,12.0,4.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA
111454016397,57.5,38.0,19.5,9.0,12.0,1.5,15.5,14.0,4.0,1.5,0.0,0.0,115.0,76.0,39.0,18.0,24.0,3.0,31.0,28.0,8.0,3.0,0.0,0.0
111454016994,10.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,NA,0.0
111454113491,31.0,11.0,20.0,11.0,0.0,0.0,0.0,9.0,7.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
111454113515,48.0,21.0,27.0,8.0,6.0,7.0,0.0,21.0,3.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
111454113518,12.5,1.0,11.5,1.0,0.0,0.0,0.0,9.0,2.5,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
111454113691,15.2,0.6,14.6,0.6,0.0,0.0,0.0,6.8,6.4,0.2,1.2,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,0.0
111454113793,13.0,5.0,8.0,5.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
111454116195,22.0,6.0,16.0,6.0,0.0,0.0,0.0,8.666666666666666,6.333333333333333,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111454213011,11.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,NA,0.0,0.0,0.0,0.0
111454213015,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NA,0.0,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA
111454213693,39.0,17.5,21.5,17.5,0.0,0.0,0.0,13.5,4.0,0.0,2.0,2.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
111454216115,24.0,6.666666666666667,17.333333333333332,6.666666666666667,0.0,0.0,0.0,8.666666666666666,8.0,0.0,0.6666666666666666,0.0,72.0,20.0,52.0,20.0,0.0,0.0,0.0,26.0,24.0,0.0,2.0,0.0
111454313295,13.0,3.0,10.0,3.0,0.0,0.0,0.0,6.5,2.5,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111454313611,31.0,8.0,23.0,8.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
111454316111,15.2,7.2,8.0,7.0,0.0,0.2,0.0,4.0,2.0,0.6,1.0,0.4,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
111454413017,49.0,17.0,32.0,17.0,0.0,0.0,0.0,25.0,7.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
111454513815,13.0,3.6666666666666665,9.333333333333334,3.6666666666666665,0.0,0.0,0.0,6.0,1.3333333333333333,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
111454613899,38.0,19.0,19.0,19.0,0.0,0.0,0.0,10.0,7.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
111454680096,60.5,33.0,27.5,9.5,0.0,1.5,22.0,16.0,9.0,1.5,0.5,0.5,121.0,66.0,55.0,19.0,0.0,3.0,44.0,32.0,18.0,3.0,1.0,1.0
111454680116,57.0,24.0,33.0,22.0,1.0,1.0,0.0,17.0,13.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
111454682010,16.0,6.0,10.0,5.0,1.0,0.0,0.0,5.666666666666667,3.3333333333333335,0.3333333333333333,0.6666666666666666,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,0.0
111454682195,16.0,3.0,13.0,3.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111454682494,55.0,20.0,35.0,20.0,0.0,0.0,0.0,26.0,8.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111454682697,39.0,6.0,33.0,6.0,0.0,0.0,0.0,19.0,11.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
111454682818,31.0,8.0,23.0,8.0,0.0,0.0,0.0,13.0,9.0,1.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
111454682890,39.0,11.0,28.0,10.0,0.0,1.0,0.0,18.0,9.0,1.0,0.0,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.0
111454684711,17.0,6.0,11.0,6.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
111454685493,49.5,14.0,35.5,13.5,0.0,0.5,0.0,19.5,12.5,1.0,1.5,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
111454813796,18.0,8.0,10.0,8.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
111454816313,32.5,8.5,24.0,8.5,0.0,0.0,0.0,17.5,5.5,0.0,0.5,0.5,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
111454885293,139.0,48.0,91.0,48.0,0.0,0.0,0.0,68.0,21.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
111454885491,42.0,14.0,28.0,14.0,0.0,0.0,0.0,18.0,7.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
111454913017,13.0,4.0,9.0,4.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
111455013597,26.0,12.0,14.0,12.0,0.0,0.0,0.0,8.0,2.0,2.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
111455016198,21.0,5.25,15.75,5.25,0.0,0.0,0.0,9.75,5.5,0.0,0.5,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111455113612,12.0,3.5,8.5,3.5,0.0,0.0,0.0,5.0,3.0,0.0,0.5,0.0,24.0,7.0,17.0,7.0,0.0,0.0,0.0,10.0,6.0,0.0,1.0,0.0
111455113718,45.0,34.0,11.0,1.0,8.0,20.0,5.0,8.0,1.0,2.0,0.0,0.0,45.0,34.0,11.0,1.0,8.0,20.0,5.0,8.0,1.0,2.0,0.0,0.0
111455116313,24.0,12.0,12.0,12.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
111455116398,14.666666666666666,6.0,8.666666666666666,6.0,0.0,0.0,0.0,4.666666666666667,2.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
111455213591,19.0,4.0,15.0,4.0,0.0,0.0,0.0,10.0,3.0,0.0,2.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111455213593,49.0,12.0,37.0,11.0,1.0,0.0,0.0,21.0,10.0,2.0,2.0,2.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA
111455213996,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
111455313192,10.0,4.0,6.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111455313318,22.0,7.333333333333333,14.666666666666666,7.0,0.0,0.3333333333333333,0.0,9.333333333333334,3.0,1.0,1.0,0.3333333333333333,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
111455313410,74.0,24.0,50.0,22.0,1.0,1.0,0.0,29.0,18.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
111455313897,11.0,2.0,9.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
111455413310,41.0,11.0,30.0,11.0,0.0,0.0,0.0,17.0,10.0,0.0,2.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
111455413390,54.333333333333336,20.0,34.333333333333336,12.666666666666666,2.3333333333333335,2.0,3.0,18.666666666666668,9.333333333333334,1.0,2.6666666666666665,2.6666666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111455413711,49.0,18.0,31.0,18.0,0.0,0.0,0.0,20.0,9.0,0.0,2.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111455416317,27.0,1.0,26.0,1.0,0.0,0.0,0.0,16.0,3.0,0.0,7.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111455513294,40.5,21.0,19.5,15.0,1.5,4.5,0.0,13.5,2.0,1.0,1.5,1.5,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
111455513518,14.0,2.0,12.0,2.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
111455513596,13.0,4.25,8.75,3.5,0.5,0.0,0.25,3.5,2.75,0.75,1.25,0.5,52.0,17.0,35.0,14.0,2.0,0.0,1.0,14.0,11.0,3.0,5.0,2.0
111455513795,47.0,16.0,31.0,16.0,0.0,0.0,0.0,17.0,12.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
111455516318,14.0,8.5,5.5,6.0,0.0,2.5,0.0,1.5,1.0,1.5,0.5,1.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
111455613692,11.75,5.0,6.75,5.0,0.0,0.0,0.0,3.25,2.5,0.0,0.5,0.5,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
111455613714,35.0,9.0,26.0,9.0,0.0,0.0,0.0,22.666666666666668,2.3333333333333335,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111455613796,19.0,8.0,11.0,6.0,2.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA
111455713616,20.166666666666668,6.5,13.666666666666666,6.5,0.0,0.0,0.0,6.5,6.333333333333333,0.0,0.8333333333333334,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111455713892,47.0,23.0,24.0,11.0,7.0,1.0,4.0,16.0,5.0,2.0,1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0
111455716914,26.5,8.0,18.5,3.5,2.5,2.0,0.0,12.5,2.5,1.5,1.0,1.0,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
111455813598,15.0,3.0,12.0,3.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
111455913392,16.0,7.0,9.0,7.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111455913698,130.0,51.0,79.0,34.0,5.5,0.0,11.5,52.5,20.5,2.0,2.0,2.0,260.0,102.0,158.0,68.0,11.0,0.0,23.0,105.0,41.0,4.0,4.0,4.0
111455913816,56.0,34.0,22.0,29.0,5.0,0.0,0.0,17.0,3.0,2.0,0.0,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.0
111455916318,14.5,3.0,11.5,2.0,1.0,0.0,0.0,8.5,1.5,1.5,0.0,0.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,0.0,0.0
111456013014,17.0,2.0,15.0,2.0,0.0,0.0,0.0,9.0,3.0,1.0,2.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,0.0
111456113792,19.0,6.0,13.0,6.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
111456116119,32.0,13.5,18.5,13.5,0.0,0.0,0.0,12.0,3.0,0.0,2.5,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
111456116991,9.0,3.0,6.0,2.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,0.0,0.0
111456213419,30.0,6.0,24.0,6.0,0.0,0.0,0.0,19.0,5.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
111456213794,14.0,3.0,11.0,3.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
111456216195,14.0,0.0,14.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,0.0,0.0,NA,0.0,NA,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
111456313815,26.0,8.0,18.0,8.0,0.0,0.0,0.0,10.0,6.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
111456313895,35.5,10.0,25.5,10.0,0.0,0.0,0.0,14.0,10.0,0.0,0.5,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
111456316991,11.4,4.2,7.2,3.0,1.0,0.2,0.0,2.8,1.8,1.4,0.6,0.6,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
111456413418,15.333333333333334,7.555555555555555,7.777777777777778,6.888888888888889,0.0,0.6666666666666666,0.0,3.111111111111111,1.3333333333333333,1.1111111111111112,1.1111111111111112,1.1111111111111112,NA,NA,NA,NA,0.0,NA,0.0,NA,NA,NA,NA,NA
111456413617,55.0,19.0,36.0,19.0,0.0,0.0,0.0,20.0,13.0,1.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
111456416115,46.0,13.0,33.0,13.0,0.0,0.0,0.0,24.0,6.0,0.0,2.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
111456416313,24.0,9.75,14.25,2.75,1.5,0.75,4.75,8.25,2.75,1.0,1.5,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111456513292,51.0,19.0,32.0,19.0,0.0,0.0,0.0,19.0,10.0,1.0,2.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,0.0
111456513596,30.0,8.0,22.0,8.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
111456585611,14.0,1.0,13.0,1.0,0.0,0.0,0.0,7.0,4.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
111456585696,12.0,5.0,7.0,5.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
111456613196,76.0,19.0,57.0,19.0,0.0,0.0,0.0,30.0,21.0,0.0,3.0,3.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,NA
111456713090,40.0,13.0,27.0,12.0,1.0,0.0,0.0,21.0,3.0,1.0,1.0,1.0,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA
111456813316,15.4,4.2,11.2,4.2,0.0,0.0,0.0,7.8,2.2,0.0,1.2,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111456813612,17.666666666666668,3.3333333333333335,14.333333333333334,3.3333333333333335,0.0,0.0,0.0,11.333333333333334,2.3333333333333335,0.0,0.6666666666666666,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111456916197,11.333333333333334,3.3333333333333335,8.0,1.6666666666666667,1.6666666666666667,0.0,0.0,3.6666666666666665,1.6666666666666667,1.6666666666666667,0.3333333333333333,0.6666666666666666,NA,NA,NA,NA,NA,0.0,0.0,NA,NA,NA,NA,NA
111457013295,8.857142857142858,0.7142857142857143,8.142857142857142,0.7142857142857143,0.0,0.0,0.0,3.5714285714285716,2.7142857142857144,1.0,0.42857142857142855,0.42857142857142855,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
111457013590,19.333333333333332,5.666666666666667,13.666666666666666,5.666666666666667,0.0,0.0,0.0,9.0,3.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
111457016310,23.5,13.5,10.0,11.0,1.0,1.5,0.0,4.0,2.5,1.5,1.0,1.0,47.0,27.0,20.0,22.0,2.0,3.0,0.0,8.0,5.0,3.0,2.0,2.0
111457016397,66.0,13.0,53.0,13.0,0.0,0.0,0.0,41.0,12.0,0.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,0.0,0.0
111457216190,9.0,1.0,8.0,1.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,0.0,0.0
111457313096,22.0,10.0,12.0,5.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111457313518,23.0,4.0,19.0,4.0,0.0,0.0,0.0,13.0,4.5,0.0,1.5,0.0,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,0.0,NA,0.0
111457313810,27.0,9.333333333333334,17.666666666666668,7.666666666666667,1.0,0.3333333333333333,0.3333333333333333,9.666666666666666,6.666666666666667,0.6666666666666666,0.6666666666666666,0.0,81.0,28.0,53.0,23.0,3.0,1.0,1.0,29.0,20.0,2.0,2.0,0.0
111457313813,72.0,37.0,35.0,26.0,1.0,1.0,9.0,33.0,1.0,1.0,0.0,0.0,72.0,37.0,35.0,26.0,1.0,1.0,9.0,33.0,1.0,1.0,0.0,0.0
111457513212,23.5,11.25,12.25,10.5,0.25,0.5,0.0,6.25,2.25,0.75,1.5,1.5,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,NA,NA
111457713212,10.5,3.625,6.875,3.625,0.0,0.0,0.0,3.375,1.625,0.25,1.25,0.375,NA,NA,NA,NA,0.0,0.0,0.0,NA,NA,NA,NA,NA
